,mitocore,293,mitoparp,293 + high NAD,mitoparp + high NAD,293 + low NAD,mitoparp + low NAD,subsystem
ADNK1,0.004999999999996928,0.005,0.005,0.005,0.005,0.005000000000009663,0.005,Methionine degradation
ADSL1,0.3300000000000043,0.32200000000010875,0.32200000000000006,0.3220000000001093,0.322000000000109,0.26129106630858545,0.2612910663087281,Purine Nucleotide Cycle
ADSS,0.32999999999999563,0.32199999999999984,0.32200000000000006,0.32199999999999984,0.32200000000000006,0.2612910663086192,0.26129106630861876,Purine Nucleotide Cycle
AGMTm,0.16849999999999746,0.1644999999999999,0.0,0.16450000000000908,0.0,0.13414553315430683,0.0,Arginine degradation
AGPAT1B_MitoCore,0.31010864236096036,0.0,0.0,0.0,0.0,0.0,0.0,Cardiolipin synthesis
AHC,0.004999999999996928,0.005,0.005,0.005,0.005,0.005000000000009663,0.005,Methionine degradation
AKGDm,7.455608695652173,7.452565217391303,7.327608695652173,7.452565217391304,7.327608695652174,4.02755652173913,3.960026827012026,TCA cycle
AKGMALtm,417.27947147441876,417.2045193917187,417.1418709416187,417.20451939171915,417.14187094161855,298.001124742395,276.3150492205294,Malate aspartate shuttle
AKGt_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Biomarkers
ALASm,0.7110000000000001,0.0,0.0,0.0,0.0,0.0,0.0,Haem Synthesis
ALATA_L,414.7884714744188,414.7142435950481,414.74687094161885,414.71424359504954,414.7468709416186,294.91382590833075,273.36528300322175,Cytosolic misc
ALAt2r,0.01,0.01,0.01,0.01,0.01,0.01,0.01,Boundary conditions - nonessential amino acids
ALCD2if,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcohol metabolism
ALCD2yf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcohol metabolism
ALDD2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcohol metabolism
ALDD2xm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcohol metabolism
AMCOXO,0.008,0.0,0.0,0.0,0.0,0.0,0.0,Tryptophan Metabolism 
AMCOXO2_MitoCore,0.008,0.0,0.0,0.0,0.0,0.0,0.0,Tryptophan Metabolism 
AMPD1,0.32999999999999563,0.32199999999999984,0.32200000000000006,0.32199999999999984,0.32200000000000006,0.2612910663086192,0.26129106630861876,Purine Nucleotide Cycle
AMPTASECG,10.089230387215599,10.087424844203966,10.088218482363693,10.08742484420398,10.088218482363693,7.15637843329727,6.649206883862149,Glutathione degradation
AOBUTDsm,0.7110000000000001,0.0,0.0,0.0,0.0,0.0,0.0,Glycine degradation
APAT2rm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beta-alanine degradation
APRTO2m_MitoCore,0.16849999999999746,0.1644999999999999,0.0,0.16450000000000908,0.0,0.13414553315430683,0.0,Arginine degradation
ARGDCm,0.16849999999999746,0.16449999999999987,0.0,0.16450000000000864,0.0,0.134145533154308,0.0,Arginine degradation
ARGN,0.3369999999999955,0.329000000000109,0.32900000000000007,0.32900000000000007,0.32900000000000007,0.2682910663086192,0.268291066308619,Urea Cycle
ARGNm,0.3369999999999955,0.32900000000010204,0.329,0.32900000000000007,0.32900000000000007,0.2682910663086199,0.26829106630861865,Urea Cycle
ARGSL,0.32999999999999563,0.3220000000001019,0.322,0.32200000000000006,0.32200000000000006,0.261291066308619,0.2612910663086192,Urea Cycle
ARGSS,0.32999999999999563,0.3220000000001019,0.322,0.32200000000000006,0.32200000000000006,0.261291066308619,0.2612910663086192,Urea Cycle
ARGSUCt_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Biomarkers
ARGtiDF,0.007,0.007,0.007,0.007,0.007,0.007,0.007,Boundary conditions - nonessential amino acids
ARGtmB_MitoCore,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,Mitochondrial transporters - characterised
ASNS1,6.726153591477062,6.724949896135972,6.7254789882424575,6.7249498961359775,6.725478988242463,4.770918955531319,4.432804589241428,Asparagine synthesis
ASNtm,0.0039069767441860465,0.0039069767441860465,0.0039069767441860465,0.0039069767441860465,0.0039069767441860465,0.0039069767441860465,0.0039069767441860465,Mitochondrial transporters - uncharacterised
ASP1DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beta-alanine synthesis
ASPGLUmB_MitoCore,4.45900000000006,4.442999999999996,4.442999999999994,4.443000000000011,4.442999999999995,4.090919197748354,4.090919197748267,Malate aspartate shuttle
ASPTA,4.6229999999999825,4.606999999999767,4.6069999999999975,4.606999999999806,4.606999999999994,4.254919197748379,4.254919197748271,Malate aspartate shuttle
ASPTAm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malate aspartate shuttle
ASPte,0.17599999999999547,0.168,0.1679999999999957,0.168,0.1679999999999997,0.10729106630862184,0.10729106630861923,Boundary conditions - nonessential amino acids
ATPtmB_MitoCore,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,Mitochondrial transporters - characterised
BALAtmr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
BDHm,0.048,0.048,0.048,0.048,0.048,0.0168,0.0168,Ketone bodies - degradation
BHBt,0.048,0.048,0.048,0.048,0.048,0.0168,0.0168,Boundary conditions - core
BHBtmB_MitoCore,0.048,0.048,0.048,0.048,0.048,0.0168,0.0168,Mitochondrial transporters - uncharacterised
BILIRED,0.08887500000000001,0.0,0.0,0.0,0.0,0.0,0.0,Haem Degradation
BILIRED2_MitoCore,0.08887500000000001,0.0,0.0,0.0,0.0,0.0,0.0,Haem Degradation
BUTt2mB_MitoCore,0.006,0.006,0.006,0.006,0.006,0.006,0.006,Mitochondrial transporters - uncharacterised
BUTt2r,0.006,0.006,0.006,0.006,0.006,0.006,0.006,Boundary conditions - alternative fuels
Biomass_MitoCore,-80.71384309772483,-80.69939875363183,-80.7057478589096,-80.69939875363181,-80.7057478589096,-57.25102746637582,-53.19365507089719,Boundary conditions - core
Biomasst_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transport - diffusion / artificial
C160CPT1,1.2442857142857138,1.0,1.244285714285714,1.0,1.2442857142857147,1.0,1.168413709171738,Carnitine shuttle
C160CPT2,1.2442857142857147,1.0,1.2442857142857142,1.0,1.2442857142857142,1.0,1.1684137091717375,Carnitine shuttle
CBPSam,0.3299999999999983,0.322,0.3219999999999952,0.32200000000000006,0.32200000000000006,0.26129106630872356,0.26129106630862187,Citrulline biosynthesis
CDSm,3.089328909524256,3.086151688188512,0.0,3.0861516881885085,0.0,1.9278504570566548,0.0,Cardiolipin synthesis
CHLtmB_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
CHOLtu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Biomarkers
CIII_MitoCore,39.579905790169015,39.579929890345426,39.579920826506175,39.579929890345426,39.579920826506175,28.916856940823966,26.426178704753173,Electron transport chain
CII_MitoCore,7.3789402173913,7.364717391304338,7.010695652173911,7.3647173913043495,7.010695652173914,4.8757098342753125,3.973791948153337,Electron transport chain
CITtamB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised
CITtbm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised
CIV_MitoCore,19.789952895084507,19.789964945172713,19.789960413253088,19.789964945172713,19.789960413253088,14.458428470411988,13.213089352376585,Electron transport chain
CI_MitoCore,29.375754680102506,29.366720236285456,29.35077965512748,29.36672023628545,29.35077965512748,21.316697051381997,19.58325841711271,Electron transport chain
CK,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,Creatine ATP buffer
CKc,922.4171107519614,922.4167360230205,920.5439776042731,922.4167360230205,920.543977604273,945.8293261420728,948.1047123298117,Creatine ATP buffer
CLPN_MitoCore,1.4927149345646014,1.4911794077385314,0.0,1.4911794077385316,0.0,0.9345627605001559,0.0,Cardiolipin synthesis
CLS_hsm_MitoCore,1.5546644547621298,1.553075844094256,0.0,1.5530758440942543,0.0,0.9739252285283274,0.0,Cardiolipin synthesis
CO2t,-9.704470479288606,-9.712232200889035,-9.703311725431822,-9.712232200889035,-9.70331172543183,-7.9132820023240065,-6.932188932074012,Boundary conditions - core
CO2tm,-3.396247544978115,-4.825392130109558,-8.976571773004261,-4.825392130109735,-8.976571773004213,-5.188644047849308,-6.803667281432316,Mitochondrial transport - diffusion / artificial
COAtmB_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised
COAtmC_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised
COt,0.08887500000000001,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Misc
CPPPGO,0.08887500000000001,0.0,0.0,0.0,0.0,0.0,0.0,Haem Synthesis
CREATtmdiffir,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,Mitochondrial transport - diffusion / artificial
CSm,34.46387809543113,8.181739130434778,34.4749715708446,8.181739130434776,34.47497157084461,4.854709834275267,23.101534040847675,TCA cycle
CV_MitoCore,100.88482054694228,100.86767894320054,100.84056876978613,100.86767894320063,100.84056876978617,73.69466601890262,67.5045988351247,Electron transport chain
CYANt,0.0059999999999954525,0.006,0.0059999999999954525,0.006,0.006,0.006,0.006,Boundary Conditions - Misc
CYANtm,0.0059999999999954525,0.006,0.006,0.006,0.006,0.006,0.006,Mitochondrial transport - diffusion / artificial
CYSO,0.005999999999996928,0.0,0.0,0.0,0.0,0.0,0.0,Cysteine degradation I
CYSTA,0.005999999999996924,0.006,0.006,0.006,0.006,0.006000000000009663,0.006,Cysteine degradation II
CYSTAm,0.006000000000000227,0.006,0.006,0.006,0.006,0.006000000000009663,0.006,Cysteine degradation II
CYSTGL,0.004999999999996928,0.005,0.005,0.005,0.005,0.005000000000009663,0.005,Methionine and Serine degradation
CYSTS,0.004999999999996928,0.005,0.005,0.005,0.005,0.005000000000009663,0.005,Methionine and Serine degradation
CYStec,0.001,0.001,0.001,0.001,0.001,0.001,0.001,Boundary conditions - nonessential amino acids
CYTK1m,3.0893289095242578,3.086151688188512,0.0,3.0861516881885085,0.0,1.9278504570566577,0.0,Cardiolipin synthesis
DHFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Folate cytosolic
DHPR,0.012,0.012,0.012,0.012,0.012,0.0118588235294118,0.0118588235294118,Phenylalanine degradation
ECOAH12m,0.011,0.011,0.011,0.01100000000000012,0.011,0.0024161849711967776,0.0024161849710977457,Valine degradation
ECOAH1m,-0.2902465398332728,-0.2951790705855927,-0.2902457854362296,-0.2951790705855937,-0.2902457854362299,-0.24891249708188573,-0.21218314465016747,FA metabolism
ECOAH9m,0.004,0.004,0.004,0.004,0.004,0.00216170212765957,0.00216170212765957,Isoleucine degradation
ENO,1.81,1.81,1.81,1.81,1.81,1.714736842105263,1.714736842105263,Glycolysis/gluconeogenesis
ETOHt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary conditions - alternative fuels
EX_2hb_e,0.016999999999999005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_HC00250_e,0.006000000000009663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ac_e,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acac_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_akg_e,1.9179999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ala_B_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ala_L_e,0.31999999999999945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_arg_L_e,0.10533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_argsuc_e,0.11233333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_asn_L_e,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_asp_L_e,0.1759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_bhb_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_bilirub_e,0.088875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_biomass_e,100.89230387215603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_but_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_chol_e,3.089328909524261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cit_e,1.9179999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_citr_L_e,0.16499999999999254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_co2_e,18.39426086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_co_e,0.08887500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_creat_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cyan_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cys_L_e,0.0049999999999954525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_etoh_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fe2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fol_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_for_e,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fum_e,1.9179999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glc_D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gln_L_e,0.32999999999999546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glu_L_e,0.32999999999998647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gly_e,0.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_glyc_e,1.1097500000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h2o_e,17.896082317073166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h_e,3.4809596433774876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_hco3_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_hdca_e,-0.27557469678571245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_his_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_icit_e,1.9179999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ile_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_lac_L_e,2.4550000000000063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_leu_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_lys_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mal_L_e,1.9179999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mercplac_e,0.0059999999999954525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_met_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_nad_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_nadh_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_nh4_e,0.4059999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_no_e,0.32999999999999546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_o2_e,-15.647999322415632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_oaa_e,1.918000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pchol_hs_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pcreat_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pe_hs_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_phe_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pi_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ppa_e,1.9499999999999948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pro_L_e,0.3259999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ps_hs_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ser_L_e,0.3385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_so3_e,0.005999999999995453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_succ_e,1.9179999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tcynt_e,0.0059999999999954525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_thr_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_trp_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tsul_e,0.0059999999999954525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_tyr_L_e,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_urea_e,0.33699999999999547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_val_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FA160ACPH,0.24428571428571444,0.0,0.24428571428571427,0.0,0.2442857142857142,0.0,0.17932067199245794,FA synthesis - cytosolic
FACOAL160i,1.2442857142857138,1.0,1.244285714285714,1.0,1.2442857142857147,1.0,1.168413709171738,Carnitine shuttle
FACOAL40im,0.006,0.006,0.006,0.006,0.006,0.006,0.006,Butanoate metabolism
FBA,0.9,0.9,0.9,0.9,0.9,0.9,0.8573684210526314,Glycolysis/gluconeogenesis
FBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gluconeogenesis
FCLTm,0.08887500000000001,0.0,0.0,0.0,0.0,0.0,0.0,Haem Synthesis
FE2t,0.08887500000000001,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Misc
FE2tm,0.08887499999996044,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised
FKYNH,0.008,0.0,0.0,0.0,0.0,0.0,0.0,Tryptophan Metabolism 
FOLR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Folate cytosolic
FOLt_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Misc
FORt2mB_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
FORt_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Misc
FTCD,0.01,0.01,0.01,0.01,0.01,0.01,0.01,Folate cytosolic
FTHFDH,0.7110000000000001,0.26566666666666666,0.6869999999999995,0.2656666666666666,0.687,0.2039696232486618,0.46865702375542745,Folate cytosolic
FTHFDHm_MitoCore,0.008,0.0,0.0,0.0,0.0,0.0,0.0,Folate mitochondrial
FTHFL,0.008,0.0,0.0,0.0,0.0,0.0,0.0,Folate cytosolic
FTHFLm,0.008,0.0,0.0,0.0,0.0,0.0,0.0,Folate mitochondrial
FUM,41.022145530437385,41.014804311598354,41.018031192028225,41.014804311598326,41.01803119202823,29.120221684188767,27.058095604067795,Cytosolic misc
FUMAC,0.023,0.022999999999999993,0.02300000000000002,0.023,0.02300000000000002,0.022858823529411793,0.0228588235294118,Tyrosine degradation
FUMm,7.378940217391305,7.364717391304348,7.01069565217391,7.364717391304349,7.010695652173913,4.875709834275199,3.973791948153337,TCA cycle
FUMt_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Biomarkers
FUMtmB_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
G3PD1,0.01,0.01,0.01,0.01,0.01,0.00971830985915493,0.00971830985915493,Glycerol phosphate shuttle
G5SADrm,0.3259999999999954,0.31799999999999995,0.3179999999999954,0.31800000000001327,0.31800000000000006,0.2572910663087251,0.2572910663086193,Proline degradation/synthesis
G5SDym,22.145493958638315,22.1373042021668,9.135721354996738,22.137304202166824,9.135721354996736,4.365102237046976,1.801409844647244,Proline synthesis
G6PDH2r,2.11875,0.37699999999999795,0.0,0.377,0.0,0.31342293444049324,0.0,Pentose phosphate pathway
G6PPer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gluconeogenesis
GAPD,1.8099999999999994,1.81,1.8100000000000003,1.81,1.81,1.714736842105263,1.714736842105263,Glycolysis/gluconeogenesis
GCCam,0.35100000000000003,0.13233333333333333,0.3430000000000001,0.13233333333333333,0.34299999999999975,0.0715163120567376,0.1853659574468086,Glycine cleavage system (GCS)
GCCbim,0.35100000000000003,0.13233333333333333,0.3430000000000001,0.13233333333333336,0.34299999999999975,0.0715163120567376,0.1853659574468086,Glycine cleavage system (GCS)
GCCcm,0.35100000000000003,0.13233333333333333,0.3430000000000001,0.13233333333333336,0.34299999999999975,0.0715163120567376,0.1853659574468086,Glycine cleavage system (GCS)
GHMT2r,0.7010000000000001,0.25566666666666665,0.6769999999999999,0.2556666666666666,0.677,0.1939696232486618,0.45865702375542744,Serine and glycine biosynthesis
GHMT2rm,0.36,0.3440000000000003,0.34399999999999986,0.344,0.34400000000000003,0.1859063829787235,0.1859063829787234,Serine and glycine biosynthesis
GLCt1r,0.9,0.9,0.9,0.9,0.9,0.9,0.8573684210526314,Boundary conditions - core
GLNS,25.935154467151207,25.930515224690737,25.93255443385116,25.930515224690787,25.932554433851156,18.387916807777742,17.094142458241933,Glutamine synthesis
GLNtm,25.935154467150834,25.930515224690602,25.932554433850896,25.93051522469076,25.93255443385067,18.387916807777053,17.094142458242175,Mitochondrial transporters - uncharacterised
GLU5Km,22.145493958638315,22.13730420216677,9.135721354996734,22.137304202166806,9.135721354996736,4.365102237046976,1.801409844647244,Proline synthesis
GLUCYS,10.089230387215599,10.087424844203966,10.088218482363693,10.08742484420398,10.088218482363693,7.15637843329727,6.649206883862149,Glutathione synthesis
GLUDC,7.455608695652171,7.452565217391306,0.0,7.452565217391306,0.0,3.193956521739131,0.0,GABA shunt
GLUDxi,0.3299999999999923,0.322,0.32199999999999546,0.322,0.3220000000000005,0.2534893617021244,0.253489361702124,Glutamate degradation/synthesis - cytosolic
GLUDxm,0.3300000000000117,0.322,0.3219999999999959,0.322,0.322,0.1002142857142832,0.1002142857142844,Glutamate degradation/synthesis
GLUDy,0.32999999999998875,0.25133333333333335,0.32199999999999546,0.2513333333333462,0.32200000000000006,0.1978581560283694,0.253489361702124,Glutamate degradation/synthesis - cytosolic
