,flux_pfba,lower_bound,upper_bound,fva_lower,fva_upper,pathway,nad_dependent,nadp_dependent
TRPt,0.0,0.0,0.008,0.0,0.0001860465116279,Boundary conditions - essential amino acids,False,False
LYStiDF,0.0086037735849056,0.0,0.03,0.0,0.0168828433523475,Boundary conditions - essential amino acids,False,False
ILEtec,0.0021617021276595,0.0,0.004,0.0,0.004,Boundary conditions - essential amino acids,False,False
HIStiDF,0.01,0.0,0.01,0.0,0.01,Boundary conditions - essential amino acids,False,False
METtec,0.0,0.0,0.005,0.0,0.005,Boundary conditions - essential amino acids,False,False
LEUtec,0.0086468085106383,0.0,0.016,0.0,0.016,Boundary conditions - essential amino acids,False,False
r2532,0.01,-1000.0,0.01,-0.2512910663086193,0.01,Boundary conditions - nonessential amino acids,False,False
r2526,-0.0387965608141151,-1000.0,0.017,-0.2652910663086192,0.017,Boundary conditions - nonessential amino acids,False,False
CYStec,0.001,-1000.0,0.001,-0.005,0.001,Boundary conditions - nonessential amino acids,False,False
GLUt_MitoCore,0.0,-1000.0,0.0,-0.2612910663086203,0.0,Boundary conditions - nonessential amino acids,False,False
PROt2r,0.004,-1000.0,0.004,-0.2572910663086193,0.004,Boundary conditions - nonessential amino acids,False,False
r2525,0.0,-1000.0,0.0,-0.2612910663086207,0.0,Boundary conditions - nonessential amino acids,False,False
ARGtiDF,0.007,-1000.0,0.007,-0.0824303554362053,0.007,Boundary conditions - nonessential amino acids,False,False
GLYt2r,0.009,-1000.0,0.009,-0.4370710416883288,0.009,Boundary conditions - nonessential amino acids,False,False
ALAt2r,0.01,-1000.0,0.01,-0.2512910663086192,0.01,Boundary conditions - nonessential amino acids,False,False
TYRt,0.011,-1000.0,0.011,-0.0118588235294118,0.011,Boundary conditions - nonessential amino acids,False,False
ASPte,-0.154,-0.154,1000.0,-0.154,0.1072910663085902,Boundary conditions - nonessential amino acids,False,False
FACOAL40im,0.006,0.0,1000.0,0.0,0.006,Butanoate metabolism,False,False
CLS_hsm_MitoCore,0.0,0.0,1000.0,0.0,0.9739252285283212,Cardiolipin synthesis,False,False
CDSm,0.0,-1000.0,1000.0,0.0,1.9278504570566424,Cardiolipin synthesis,False,False
PGPP_hsm_MitoCore,0.0,0.0,1000.0,0.0,1.869125521000296,Cardiolipin synthesis,False,False
NDPK3m,0.0,-1000.0,1000.0,0.0,1.9278504570566424,Cardiolipin synthesis,False,False
PGPPTm,0.0,0.0,1000.0,0.0,1.8691255210002973,Cardiolipin synthesis,False,False
CLPN_MitoCore,0.0,-1000.0,1000.0,-0.01,0.934562760500148,Cardiolipin synthesis,False,False
GLYK,0.01,0.0,1000.0,0.0,0.9445627605001488,Cardiolipin synthesis,False,False
CYTK1m,0.0,-1000.0,1000.0,0.0,1.9278504570566424,Cardiolipin synthesis,False,False
GLYC3Ptm,0.0,0.0,1000.0,0.0,1.869125521000296,Cardiolipin synthesis,False,False
PCHOLPm_hs,0.0,0.0,1000.0,0.0,1.927850457056636,Cardiolipin synthesis,False,False
GPAMm_hsB_MitoCore,0.0,0.0,1000.0,0.0,0.0,Cardiolipin synthesis,False,False
PPA,0.3835616438356163,0.0,1000.0,0.2449140731298411,5.401535852646143,Carnitine shuttle,False,False
FACOAL160i,0.3835616438356163,0.0,1000.0,0.244914073129843,1.0,Carnitine shuttle,False,False
r2435,0.3835616438356163,-1000.0,1000.0,0.2449140731298522,1.0,Carnitine shuttle,False,False
C160CPT2,0.3835616438356163,-1000.0,1000.0,0.2449140731298522,1.0,Carnitine shuttle,False,False
C160CPT1,0.3835616438356163,-1000.0,1000.0,0.244914073129843,1.0,Carnitine shuttle,False,False
PPAm,0.006,-1000.0,1000.0,0.0,9.812888964147714,Carnitine shuttle,False,False
OCBTm,0.0,0.0,1000.0,0.0,0.261291066308645,Citrulline biosynthesis,False,False
CBPSam,0.0,0.0,1000.0,0.0,0.261291066308645,Citrulline biosynthesis,False,False
CKc,0.0,-1000.0,1000.0,-1000.0,945.8293261420728,Creatine ATP buffer,False,False
CK,0.0,-1000.0,1000.0,-945.8293261420728,1000.0,Creatine ATP buffer,False,False
3SPYRSP,0.0,-1000.0,1000.0,0.0,0.0,Cysteine degradation I,False,False
3SALATAi,0.0,-1000.0,1000.0,0.0,0.0,Cysteine degradation I,False,False
CYSTA,0.001,-1000.0,1000.0,0.0,0.006,Cysteine degradation II,False,False
CYSTAm,0.0,-1000.0,1000.0,0.0,0.006,Cysteine degradation II,False,False
MCPST,0.001,0.0,1000.0,0.0,0.006,Cysteine degradation II,False,False
r0595m_MitoCore,0.0,0.0,1000.0,0.0,0.006,Cysteine degradation II,False,False
MCPSTm_MitoCore,0.0,0.0,1000.0,0.0,0.006,Cysteine degradation II,False,False
MCLOR,0.0,-0.0038798586572417,0.0,-0.0038798586572417,0.0,Cysteine degradation II,True,False
r0595B_MitoCore,0.0,0.0,1000.0,0.0,0.006,Cysteine degradation II,False,False
r0193,0.0,0.0,1000.0,0.0,0.006,Cysteine degradation III,False,False
ME2,0.0,0.0,0.7477791363703808,0.0,0.6268458688813746,Cytosolic misc,False,True
ALATA_L,0.7061569838867712,-1000.0,1000.0,-0.2028588235294143,294.91382590833086,Cytosolic misc,False,False
FUM,0.0228588235294117,-1000.0,1000.0,-1.6831541828751335,29.120221684188785,Cytosolic misc,False,False
ADK1,0.3835616438356179,-1000.0,1000.0,0.2449140731298413,5.401535852646146,Cytosolic misc,False,False
NDPK1,0.0,-1000.0,1000.0,-3.632595665634663,2.1705030813274604,Cytosolic misc,False,False
CI_MitoCore,21.266297073369035,-1000.0,1000.0,6.8451963397305295,21.316697051382,Electron transport chain,True,False
CII_MitoCore,4.8757098342752645,-1000.0,1000.0,2.6907535273114003,4.8757098342753125,Electron transport chain,False,False
CIII_MitoCore,28.83778227675532,-1000.0,1000.0,22.101768327157163,28.91685694082397,Electron transport chain,False,False
CIV_MitoCore,14.41889113837766,0.0,1000.0,11.050884163578669,14.458428470411986,Electron transport chain,False,False
CV_MitoCore,68.32962479719265,-1000.0,1000.0,52.15013358021634,73.69466601890261,Electron transport chain,False,False
ACACT1rm,-0.5604710494605712,-1000.0,1000.0,-0.5604710494605727,-0.2806874212847041,FA and ketone body metabolism / Ketogenesis,False,False
r0728,-0.3835616438356163,-1000.0,1000.0,-0.3835616438356162,-0.2449140731298518,FA metabolism,False,False
ECOAH1m,-0.398165417420522,-1000.0,1000.0,-0.3981654174205221,-0.2489124970818851,FA metabolism,False,False
r1450,0.3835616438356163,0.0,1000.0,0.2449140731298522,4.668376567983263,FA metabolism,False,False
ACADLC16_MitoCore,0.3835616438356163,0.0,1000.0,0.2449140731298522,4.668376567983263,FA metabolism,False,False
r1448,0.3835616438356163,0.0,1000.0,0.2449140731298522,4.668376567983262,FA metabolism,False,False
r1447,0.3835616438356163,0.0,1000.0,0.2449140731298522,4.668376567983263,FA metabolism,False,False
r1451,0.3835616438356163,0.0,1000.0,0.2449140731298518,4.668376567983262,FA metabolism,False,False
r1446,0.3895616438356163,0.0,1000.0,0.246200595791281,0.3895616438356162,FA metabolism,False,False
r0734,0.3835616438356163,-1000.0,1000.0,0.2449140731298522,0.3835616438356162,FA metabolism,False,False
r0724,-0.3835616438356163,-1000.0,1000.0,-0.3835616438356164,-0.2449140731298511,FA metabolism,False,False
r0287,0.3835616438356163,-1000.0,1000.0,0.2449140731298522,0.3835616438356162,FA metabolism,False,False
r0634,-0.3835616438356163,-1000.0,1000.0,-0.3835616438356164,-0.2449140731298511,FA metabolism,False,False
MTPC14_MitoCore,0.3835616438356163,0.0,0.3835616438356163,0.2449140731298522,0.3835616438356162,FA metabolism,True,False
r0730,0.3835616438356163,0.0,0.9964919878735384,0.2449140731298522,0.3835616438356164,FA metabolism,True,False
r0731,0.3835616438356163,-1000.0,1000.0,0.2449140731298522,0.3835616438356164,FA metabolism,False,False
r0733,0.3835616438356163,0.0,0.9964919878735384,0.2449140731298522,0.3835616438356162,FA metabolism,True,False
HACD1m,-0.398165417420522,-1.0323656994369856,0.0,-0.3981654174205221,-0.2489124970818844,FA metabolism,True,False
r0732,0.3835616438356163,-1000.0,1000.0,0.2449140731298522,0.3835616438356164,FA metabolism,False,False
r0726,0.3835616438356163,0.0,0.9964919878735384,0.2449140731298522,0.3835616438356164,FA metabolism,True,False
r0722,0.3835616438356163,0.0,0.9964919878735384,0.2449140731298518,0.3835616438356164,FA metabolism,True,False
r0660,-0.3835616438356163,-1000.0,1000.0,-0.3835616438356162,-0.2449140731298511,FA metabolism,False,False
MTPC16_MitoCore,0.3835616438356163,0.0,0.3835616438356163,0.2449140731298522,0.3835616438356164,FA metabolism,True,False
ACADLC14_MitoCore,0.3835616438356163,0.0,1000.0,0.2449140731298522,4.668376567983263,FA metabolism,False,False
FA160ACPH,0.0,0.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
ACCOAC,0.0,0.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0767,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
r0770,0.0,-1000.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0772,0.0,0.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0769,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
r0773,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
r0763,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
r0697,0.0,-1000.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0764,0.0,0.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0765,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
MCOATA,0.0,-1000.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0766,0.0,0.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0768,0.0,0.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0760,0.0,0.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0771,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
r0712,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
ACOATA,0.0,0.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0761,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
r0701,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
r0678,0.0,0.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0681,0.0,-1000.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0682,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
r0692,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
r0691,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
r0762,0.0,-1000.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0694,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
r0695,0.0,-1000.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0702,0.0,-1000.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0713,0.0,0.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0696,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic,False,True
r0693,0.0,-1000.0,1000.0,0.0,0.0,FA synthesis - cytosolic,False,False
r0735,0.0,-4.2848149241476445,0.0,-4.284814924147645,0.0,Fatty acid elongation in mitochondria,False,True
r0791,0.0,0.0,4.284814924147646,0.0,4.284814924147646,Fatty acid elongation in mitochondria,False,True
r0633,0.0,-4.284814924147645,0.0,-4.284814924147645,0.0,Fatty acid elongation in mitochondria,False,True
r0638,0.0,-4.284814924147646,0.0,-4.284814924147646,0.0,Fatty acid elongation in mitochondria,False,True
MECR16C_MitoCore,0.0,0.0,4.284814924147646,0.0,4.284814924147646,Fatty acid elongation in mitochondria,False,True
MECR14C_MitoCore,0.0,0.0,4.284814924147646,0.0,4.284814924147646,Fatty acid elongation in mitochondria,False,True
ACOT2_MitoCore,0.0,0.0,1000.0,0.0,0.7418130216540832,Fatty acid elongation in mitochondria,False,False
FOLR2,0.0,0.0,0.0,0.0,0.0,Folate cytosolic,False,True
DHFR,0.0,0.0,0.0,0.0,0.0,Folate cytosolic,False,True
FTCD,0.01,-1000.0,1000.0,0.0,0.01,Folate cytosolic,False,False
MTHFC,0.0531318681318681,-1000.0,1000.0,0.0,0.2039696232486618,Folate cytosolic,False,False
FTHFDH,0.0531318681318681,0.0,0.2650265060240964,0.0,0.2039696232486618,Folate cytosolic,False,True
FTHFL,0.0,0.0,1000.0,0.0,0.0,Folate cytosolic,False,False
MTHFD,0.0431318681318681,-0.009,0.2301,-0.009,0.1939696232486618,Folate cytosolic,False,True
FTHFDHm_MitoCore,0.0,0.0,0.0,0.0,0.0,Folate mitochondrial,False,True
FTHFLm,0.0,-1000.0,1000.0,0.0,0.0,Folate mitochondrial,False,False
r0226,0.0,0.0,0.0,0.0,0.0,Folate mitochondrial,False,True
MTHFCm,0.0,-1000.0,1000.0,0.0,0.0,Folate mitochondrial,False,False
MTHFDm,0.0,0.0,0.0,0.0,0.0,Folate mitochondrial,False,True
r0514,0.0,0.0,0.0,0.0,0.0,Folate mitochondrial,False,True
MTHFD2m,0.0,0.0,0.0,0.0,0.0,Folate mitochondrial,True,False
GLUDC,0.8481533125361351,0.0,1000.0,0.0,3.193956521739121,GABA shunt,False,False
r0178,0.8481533125361351,0.0,3.193956521739121,0.0,3.193956521739121,GABA shunt,True,False
ABTArm,0.8481533125361351,-1000.0,1000.0,0.0,3.193956521739121,GABA shunt,False,False
4ABUTtm,0.8481533125361351,-1000.0,1000.0,0.0,3.193956521739121,GABA shunt - transport,False,False
G6PPer,0.0,0.0,0.0,0.0,0.0,Gluconeogenesis,False,False
PEPCK,0.0,0.0,1000.0,0.0,1.917858823529412,Gluconeogenesis,False,False
FBP,0.0,0.0,0.0,0.0,0.0,Gluconeogenesis,False,False
GLUDxm,0.1002142857142857,0.0,0.1002142857142857,0.0,0.1002142857142857,Glutamate degradation/synthesis,True,False
GLUDym,0.1002142857142857,0.0,0.1002142857142857,0.0,0.1002142857142857,Glutamate degradation/synthesis,False,True
GLUDy,0.0,0.0,0.1978581560283683,0.0,0.1978581560283683,Glutamate degradation/synthesis - cytosolic,False,True
GLUDxi,0.0,0.0,0.2534893617021276,0.0,0.2534893617021277,Glutamate degradation/synthesis - cytosolic,True,False
GLUNm,0.0,0.0,1000.0,0.0,18.387916807777728,Glutamine degradation,False,False
GLUN_MitoCore,0.0,0.0,1000.0,0.0,14.312756866594569,Glutamine degradation - cytosolic,False,False
GLNS,0.0,0.0,1000.0,0.0,18.387916807777728,Glutamine synthesis,False,False
r0129,0.0,0.0,1000.0,0.0,7.156378433297284,Glutathione degradation,False,False
AMPTASECG,0.0,0.0,1000.0,0.0,7.156378433297292,Glutathione degradation,False,False
GTHS,0.0,0.0,1000.0,0.0,7.156378433297292,Glutathione synthesis,False,False
GLUCYS,0.0,0.0,1000.0,0.0,7.156378433297292,Glutathione synthesis,False,False
G3PD1,0.0097183098592297,-4.308126760563375,0.0097183098591549,-4.081200887889126,0.0097183098591549,Glycerol phosphate shuttle,True,False
r0205,0.0002816901407702,0.0,1000.0,0.0,4.091200887889086,Glycerol phosphate shuttle,False,False
GCCcm,0.026065934065934,-0.1859063829787234,0.0715163120567376,-0.1859063829787234,0.0715163120567376,Glycine cleavage system (GCS),True,False
GCCbim,0.026065934065934,-1000.0,1000.0,-0.1859063829787234,0.0715163120567376,Glycine cleavage system (GCS),False,False
GCCam,0.026065934065934,-1000.0,1000.0,-0.1859063829787234,0.0715163120567376,Glycine cleavage system (GCS),False,False
AACTOORm_MitoCore,0.0,0.0,1000.0,0.0,0.0,Glycine degradation,False,False
AOBUTDsm,0.0,0.0,1000.0,0.0,0.0,Glycine degradation,False,False
LDH_Dm_MitoCore,0.0,-1000.0,1000.0,0.0,0.0,Glycine degradation,True,False
LGTHLm_MitoCore,0.0,-1000.0,1000.0,0.0,0.0,Glycine degradation,False,False
GLYOXm,0.0,0.0,1000.0,0.0,0.0,Glycine degradation,False,False
HEX1,0.8523684210526316,0.0,1000.0,0.0097441241354603,0.9,Glycolysis,False,False
PFK,0.8523684210526316,0.0,1000.0,0.0,0.9,Glycolysis,False,False
r0122,0.0,0.0,1000.0,0.0,3.632595665634676,Glycolysis,False,False
PGK,-1.7147368421052631,-1000.0,1000.0,-1.714736842105263,-0.0160561645746771,Glycolysis/gluconeogenesis,False,False
FBA,0.8523684210526316,-1000.0,1000.0,0.0,0.9,Glycolysis/gluconeogenesis,False,False
GAPD,1.7147368421052631,-0.7773157894736833,1.7147368421052631,0.0160561645746817,1.714736842105263,Glycolysis/gluconeogenesis,True,False
PGI,0.8523684210526316,-1000.0,1000.0,-0.2089486229603252,0.9,Glycolysis/gluconeogenesis,False,False
TPI,0.8623684210526316,-1000.0,1000.0,-0.2901181182073897,0.8623684210526315,Glycolysis/gluconeogenesis,False,False
PYK,1.75513808348895,0.0,1000.0,0.0,3.632595665634677,Glycolysis/gluconeogenesis,False,False
LDH_L,0.3718197879858657,-1.3291749116607685,0.3718197879858657,-1.329174911660769,0.3718197879858657,Glycolysis/gluconeogenesis,True,False
ENO,1.658874347225214,-1000.0,1000.0,-0.2213549252029577,1.714736842105263,Glycolysis/gluconeogenesis,False,False
PGM,-1.658874347225214,-1000.0,1000.0,-1.714736842105263,0.2213549252029741,Glycolysis/gluconeogenesis,False,False
HOXG,0.0,0.0,1000.0,0.0,0.0,Haem Degradation,False,True
BILIRED2_MitoCore,0.0,0.0,0.0,0.0,0.0,Haem Degradation,True,False
BILIRED,0.0,0.0,0.0,0.0,0.0,Haem Degradation,False,True
UPPDC1,0.0,0.0,1000.0,0.0,0.0,Haem Synthesis,False,False
PPPGOmB_MitoCore,0.0,0.0,1000.0,0.0,0.0,Haem Synthesis,False,False
CPPPGO,0.0,0.0,1000.0,0.0,0.0,Haem Synthesis,False,False
HMBS,0.0,0.0,1000.0,0.0,0.0,Haem Synthesis,False,False
5AOPtm,0.0,-1000.0,1000.0,0.0,0.0,Haem Synthesis,False,False
PHEMEtm,0.0,0.0,1000.0,0.0,0.0,Haem Synthesis,False,False
FCLTm,0.0,0.0,1000.0,0.0,0.0,Haem Synthesis,False,False
ALASm,0.0,0.0,1000.0,0.0,0.0,Haem Synthesis,False,False
HISD,0.01,0.0,1000.0,0.0,0.01,Histidine degradation,False,False
URCN,0.01,0.0,1000.0,0.0,0.01,Histidine degradation,False,False
IZPN,0.01,0.0,1000.0,0.0,0.01,Histidine degradation,False,False
GluForTx,0.01,-1000.0,1000.0,0.0,0.01,Histidine degradation,False,False
r0603,0.0021617021276595,0.0,1000.0,0.0,0.0021617021276595,Isoleucine degradation,False,False
HACD9m,0.0021617021276595,0.0,0.0039859679514941,0.0,0.0021617021276595,Isoleucine degradation,True,False
OIVD3m,0.0021617021276595,0.0,0.0021617021276595,0.0,0.0021617021276595,Isoleucine degradation,True,False
ECOAH9m,0.0021617021276595,0.0,1000.0,0.0,0.0021617021276595,Isoleucine degradation,False,False
ACACT10m,0.0021617021276595,0.0,1000.0,0.0,0.0021617021276595,Isoleucine degradation,False,False
ILETAm,0.0021617021276595,-1000.0,1000.0,0.0,0.0021617021276595,Isoleucine degradation,False,False
HMGCOASim,0.0,0.0,0.0,0.0,0.0,Ketogenesis,False,False
HMGLm,0.0086468085106374,0.0,1000.0,0.0,0.0086468085106383,Ketogenesis / Leucine degradation,False,False
OCOAT1m,0.1623056320400492,-1000.0,1000.0,0.0,0.1623056320400501,Ketone bodies - degradation,False,False
BDHm,0.0168,0.0,0.0168,0.0,0.0168,Ketone bodies - degradation,True,False
MCCCrm,0.0086468085106383,0.0,1000.0,0.0,0.0086468085106383,Leucine degradation,False,False
MGCHrm,0.0086468085106383,-1000.0,1000.0,0.0,0.0086468085106383,Leucine degradation,False,False
